Cell_area_measured,Cell_number_of_cells_per_substrate,Module_number_of_cells_in_module,ETL_thickness,Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_composition_a_ions_coefficients,Perovskite_composition_b_ions_coefficients,Perovskite_composition_c_ions_coefficients,Perovskite_composition_inorganic,Perovskite_composition_leadfree,Perovskite_thickness,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_quenching_induced_crystallisation,Perovskite_deposition_thermal_annealing_temperature,Perovskite_deposition_thermal_annealing_time,Perovskite_deposition_solvent_annealing,Backcontact_thickness_list,Add_lay_front,Add_lay_back,Encapsulation,JV_measured,JV_average_over_n_number_of_cells,JV_light_intensity,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE,JV_forward_scan_Voc,JV_forward_scan_Jsc,JV_forward_scan_FF,JV_forward_scan_PCE,JV_default_Voc,JV_default_Jsc,JV_default_FF,JV_default_PCE,JV_hysteresis_index,Stability_relative_humidity_average_value,Stability_time_total_exposure,Stability_PCE_T80,Cell_stack_sequence,Cell_architecture,Cell_flexible,Cell_semitransparent,Module,Substrate_stack_sequence,ETL_stack_sequence,ETL_deposition_procedure,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_a_ions,Perovskite_composition_b_ions,Perovskite_composition_c_ions,Perovskite_composition_short_form,Perovskite_composition_long_form,Perovskite_additives_compounds,Perovskite_band_gap_estimation_basis,Perovskite_deposition_procedure,Perovskite_deposition_aggregation_state_of_reactants,Perovskite_deposition_synthesis_atmosphere,Perovskite_deposition_solvents,Perovskite_deposition_solvents_mixing_ratios,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_thickness_list,HTL_deposition_procedure,Backcontact_stack_sequence,Backcontact_deposition_procedure,JV_test_atmosphere,JV_light_spectra,JV_light_wavelength_range,JV_light_masked_cell,JV_default_Voc_scan_direction,JV_default_Jsc_scan_direction,JV_default_FF_scan_direction,JV_default_PCE_scan_direction
0.09,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,70.0,1.5,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.062,21.51,0.8,18.36,1.039,20.945,0.73,15.325,1.062,21.51,0.8,18.36,0.061403340988090555,30.0,336.0,336.0,354.4868810058298,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,354.4868810058298,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,387.7055509287887,274.49137342147293,370.21410173382054,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,70.0,1.5,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.058,21.74,0.77,17.75,1.039,20.945,0.73,15.325,1.058,21.74,0.77,17.75,0.061403340988090555,30.0,336.0,336.0,354.4868810058298,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,354.4868810058298,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,387.7055509287887,274.49137342147293,370.21410173382054,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.55,False,1.0,0.0,80.0,5.0,0.0,100.0,0.0,0.0,0.0,True,10,100.0,100.0,0.98,22.2,0.72,15.66,1.039,20.945,0.73,15.325,0.98,22.2,0.72,15.66,0.061403340988090555,0.0,720.0,720.0,404.44853516122095,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,495.9960333040302,404.44853516122095,377.66230173302546,433.444337568111,404.44853516122095,304.89381333333336,404.44853516122095,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,215.0,1.5,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,500.0,1.0,21.9,0.758,16.6,1.039,20.945,0.73,15.325,1.0,21.9,0.758,16.0,0.061403340988090555,30.0,39.0,39.0,315.84466412001944,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,375.5440233238308,377.66230173302546,274.49137342147293,329.8211822182166,315.84466412001944,404.706418877277,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.06,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,80.0,3.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.02,19.8,0.735,14.9,1.04,20.8,0.763,16.5,1.02,19.8,0.735,14.9,0.2313065420053182,0.0,72.0,67.0,319.48770140218335,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,360.19775689086475,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,324.77072016767033,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,300.0,1.6,False,1.0,1.0,70.0,30.0,0.0,150.0,0.0,0.0,0.0,True,1,100.0,100.0,1.04,20.5,0.73,14.4,1.04,20.5,0.73,15.325,1.04,20.5,0.73,14.24,0.061403340988090555,0.0,72.0,18.0,434.1821105729715,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,431.57381980802404,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,274.49137342147293,324.5990762245398,336.22224295421637,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,303.07197392892573,348.8242583422558
0.09,0.0,0.0,21.5,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,1.0,3.0,0.0,1.0,225.0,1.6,False,1.0,1.0,70.0,20.0,0.0,100.0,0.0,0.0,0.0,True,6,100.0,110.0,0.39,11.75,0.6,2.71,1.039,20.945,0.73,15.325,0.39,11.75,0.6,2.71,0.061403340988090555,30.0,6.5,1.8,245.64192753499952,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,668.4490926323945,355.57365892857143,358.3265523978685,311.0046288737159,247.72621913580247,364.52665052631573,311.0046288737159,311.0046288737159,309.86608413224815,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,348.97459600084943,323.7645841184116,369.6952329059829,365.0123520849844,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.58,False,1.0,1.0,100.0,20.0,1.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,0.91,21.95,0.723,14.4,0.9,21.88,0.7140000000000001,14.0,0.91,21.95,0.723,14.4,0.056478423,30.0,240.0,216.0,338.87386408227,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,338.87386408227,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,324.38170597166123,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.11,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,340.0,1.5,False,1.0,1.0,100.0,15.0,1.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.01,20.58,0.73,18.4,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,18.4,0.061403340988090555,80.0,40.0,2.0,311.0306505685885,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,307.1427746496164,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,263.3387155877987,369.62085242718445,331.87284861893477,271.4808126608371,281.1027037822217,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,289.9775900454918,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,340.0258170731707
0.11,0.0,0.0,26.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,340.0,1.5,False,1.0,1.0,100.0,15.0,1.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.01,20.58,0.73,18.88,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,18.88,0.061403340988090555,80.0,40.0,1.0,294.1473123373449,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,263.3387155877987,369.62085242718445,331.87284861893477,271.4808126608371,281.1027037822217,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,289.9775900454918,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,340.0258170731707
0.11,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,340.0,1.5,False,1.0,1.0,100.0,15.0,1.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.01,20.58,0.73,16.16,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,16.16,0.061403340988090555,80.0,40.0,6.0,311.5510844660405,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,307.1427746496164,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,263.3387155877987,369.62085242718445,331.87284861893477,271.4808126608371,281.1027037822217,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,358.66927531083405,304.89381333333336,281.7244229490086,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,340.0258170731707
0.11,0.0,0.0,26.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,340.0,1.5,False,1.0,1.0,100.0,15.0,1.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.01,20.58,0.73,16.52,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,16.52,0.061403340988090555,80.0,40.0,1.0,326.83485375993496,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,220.20684442617707,197.5943824751403,336.3358439849624,355.57365892857143,358.3265523978685,263.3387155877987,369.62085242718445,331.87284861893477,271.4808126608371,281.1027037822217,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,358.66927531083405,304.89381333333336,281.7244229490086,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,340.0258170731707
0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,0.91,19.27,0.705,12.46,1.039,20.945,0.73,15.325,0.91,19.27,0.705,12.46,0.061403340988090555,70.0,240.0,75.0,584.0691808685373,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,683.7632142550395,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,348.97459600084943,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,0.87,20.14,0.728,12.88,1.039,20.945,0.73,15.325,0.87,20.14,0.728,12.88,0.061403340988090555,70.0,240.0,150.0,584.0691808685373,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,683.7632142550395,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,330.28670477431217,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,348.97459600084943,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,0.94,21.17,0.7040000000000001,13.97,1.039,20.945,0.73,15.325,0.94,21.17,0.7040000000000001,13.97,0.061403340988090555,70.0,240.0,135.0,584.0691808685373,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,683.7632142550395,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,328.3350776588672,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,348.97459600084943,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,0.96,23.31,0.738,16.47,1.039,20.945,0.73,15.325,0.96,23.31,0.738,16.47,0.061403340988090555,70.0,240.0,160.0,584.0691808685373,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,683.7632142550395,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,331.58778951794216,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,348.97459600084943,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,15.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.1,22.1,0.72,17.5,1.039,20.945,0.73,15.325,1.1,22.1,0.72,17.5,0.061403340988090555,40.0,300.0,300.0,349.80297592876184,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,349.80297592876184,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,284.0106217741735,324.5990762245398,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1119999999999999,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,50.0,0.93,18.2,0.7120000000000001,12.05,0.92,18.1,0.705,11.73,0.93,18.2,0.7120000000000001,12.05,0.054551626,0.0,357.0,101.0,447.2929272096892,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1119999999999999,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,50.0,1.09,20.6,0.7559999999999999,16.97,1.09,20.4,0.746,16.59,1.09,20.6,0.7559999999999999,16.97,0.0467801468841517,0.0,720.0,377.0,340.3359238363305,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,313.0512970189029,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,289.0715864381542,276.96900152638494,284.0106217741735,324.5990762245398,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1119999999999999,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,50.0,0.93,18.2,0.7120000000000001,12.05,0.92,18.1,0.705,11.73,0.93,18.2,0.7120000000000001,12.05,0.054551626,75.5,48.0,9.0,447.2929272096892,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,289.0715864381542,276.96900152638494,284.0106217741735,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1119999999999999,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,50.0,1.09,20.6,0.7559999999999999,16.97,1.09,20.4,0.746,16.59,1.09,20.6,0.7559999999999999,16.97,0.0467801468841517,75.5,480.0,99.0,340.3359238363305,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,313.0512970189029,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,289.0715864381542,276.96900152638494,284.0106217741735,324.5990762245398,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.12,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,2000.0,1.06,19.44,0.7170000000000001,14.72,1.06,19.41,0.75,15.47,1.06,19.44,0.7170000000000001,15.14,0.1010203261073414,73.5,96.0,72.0,320.13824377399834,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,431.57381980802404,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,314.23532789464076,274.49137342147293,210.2919547736633,323.59749817807295,369.6952329059829,356.63147110035953,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.12,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,2000.0,0.96,16.0,0.664,10.22,0.97,16.47,0.718,11.42,0.96,16.0,0.664,10.69,0.2567407307725886,73.5,96.0,36.0,315.45433869693045,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,431.57381980802404,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,314.23532789464076,274.49137342147293,348.97459600084943,304.89381333333336,369.6952329059829,356.63147110035953,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
